year,month,month_end_date,previous_month_close,month_end_close,monthly_return_pct,is_complete_month
2025,9,2025-09-30,21455.55078125,22660.009765625,5.613740689554225,True
2025,10,2025-10-31,22660.009765625,23724.9609375,4.699694231776186,True
2025,11,2025-11-28,23724.9609375,23365.689453125,-1.514318549655147,True
2025,12,2025-12-31,23365.689453125,23241.990234375,-0.5294053873229787,True
2026,1,2026-01-30,23241.990234375,23461.8203125,0.9458315570577636,True
2026,2,2026-02-27,23461.8203125,22668.2109375,-3.382556700330619,True
2026,3,2026-03-31,22668.2109375,21590.630859375,-4.753705888374105,True
2026,4,2026-04-30,21590.630859375,24892.310546875,15.292187194550433,True
2026,5,2026-05-29,24892.310546875,26972.619140625,8.357233812556487,True
2026,6,2026-06-30,26972.619140625,26213.720703125,-2.813588230135866,True
2026,7,2026-07-31,26213.720703125,25373.849609375,-3.203936988807077,True
2026,8,2026-08-31,25373.849609375,26370.890625,3.9294038191848513,True
2026,9,2026-09-03,26370.890625,26584.060546875,0.8083531379592834,False
