year,month,month_end_date,previous_month_close,month_end_close,monthly_return_pct,is_complete_month
2017,1,2017-01-31,2238.830078125,2278.8701171875,1.7884358198382522,True
2017,2,2017-02-28,2278.8701171875,2363.639892578125,3.719816006681631,True
2017,3,2017-03-31,2363.639892578125,2362.719970703125,-0.03891971352694146,True
2017,4,2017-04-28,2362.719970703125,2384.199951171875,0.9091208748854607,True
2017,5,2017-05-31,2384.199951171875,2411.800048828125,1.1576251246328662,True
2017,6,2017-06-30,2411.800048828125,2423.409912109375,0.4813775207812565,True
2017,7,2017-07-31,2423.409912109375,2470.300048828125,1.9348826001101882,True
2017,8,2017-08-31,2470.300048828125,2471.64990234375,0.0546433019853243,True
2017,9,2017-09-29,2471.64990234375,2519.360107421875,1.9302978562167672,True
2017,10,2017-10-31,2519.360107421875,2575.260009765625,2.218813506615125,True
2017,11,2017-11-30,2575.260009765625,2647.580078125,2.8082627806563343,True
2017,12,2017-12-29,2647.580078125,2673.610107421875,0.9831630594270502,True
2018,1,2018-01-31,2673.610107421875,2823.81005859375,5.617870412552817,True
2018,2,2018-02-28,2823.81005859375,2713.830078125,-3.89473718793677,True
2018,3,2018-03-29,2713.830078125,2640.8701171875,-2.688449860055664,True
2018,4,2018-04-30,2640.8701171875,2648.050048828125,0.27187749953683227,True
2018,5,2018-05-31,2648.050048828125,2705.27001953125,2.16083418545836,True
2018,6,2018-06-29,2705.27001953125,2718.3701171875,0.48424362676078303,True
2018,7,2018-07-31,2718.3701171875,2816.2900390625,3.602155617289915,True
2018,8,2018-08-31,2816.2900390625,2901.52001953125,3.0263211276748248,True
2018,9,2018-09-28,2901.52001953125,2913.97998046875,0.42942874264617625,True
2018,10,2018-10-31,2913.97998046875,2711.739990234375,-6.94033560936963,True
2018,11,2018-11-30,2711.739990234375,2760.169921875,1.7859356654779779,True
2018,12,2018-12-31,2760.169921875,2506.85009765625,-9.177689467997252,True
2019,1,2019-01-31,2506.85009765625,2704.10009765625,7.868440166582613,True
2019,2,2019-02-28,2704.10009765625,2784.489990234375,2.9728889343927145,True
2019,3,2019-03-29,2784.489990234375,2834.39990234375,1.7924256249588488,True
2019,4,2019-04-30,2834.39990234375,2945.830078125,3.9313498313737982,True
2019,5,2019-05-31,2945.830078125,2752.06005859375,-6.57777313668354,True
2019,6,2019-06-28,2752.06005859375,2941.760009765625,6.89301639982407,True
2019,7,2019-07-31,2941.760009765625,2980.3798828125,1.3128152166957952,True
2019,8,2019-08-30,2980.3798828125,2926.4599609375,-1.8091627240523933,True
2019,9,2019-09-30,2926.4599609375,2976.739990234375,1.7181177931020697,True
2019,10,2019-10-31,2976.739990234375,3037.56005859375,2.0431770513684056,True
2019,11,2019-11-29,3037.56005859375,3140.97998046875,3.4047037714499906,True
2019,12,2019-12-31,3140.97998046875,3230.780029296875,2.858981890573009,True
2020,1,2020-01-31,3230.780029296875,3225.52001953125,-0.16280928190489652,True
2020,2,2020-02-28,3225.52001953125,2954.219970703125,-8.411048363840312,True
2020,3,2020-03-31,2954.219970703125,2584.590087890625,-12.511928240892821,True
2020,4,2020-04-30,2584.590087890625,2912.429931640625,12.68440381652789,True
2020,5,2020-05-29,2912.429931640625,3044.31005859375,4.528181966555822,True
2020,6,2020-06-30,3044.31005859375,3100.2900390625,1.838839651392421,True
2020,7,2020-07-31,3100.2900390625,3271.1201171875,5.510132148044367,True
2020,8,2020-08-31,3271.1201171875,3500.31005859375,7.006466690171775,True
2020,9,2020-09-30,3500.31005859375,3363.0,-3.9227970178423055,True
2020,10,2020-10-30,3363.0,3269.9599609375,-2.766578622137972,True
2020,11,2020-11-30,3269.9599609375,3621.6298828125,10.75456354438591,True
2020,12,2020-12-31,3621.6298828125,3756.070068359375,3.712145909357001,True
2021,1,2021-01-29,3756.070068359375,3714.239990234375,-1.1136660755445171,True
2021,2,2021-02-26,3714.239990234375,3811.14990234375,2.6091451377448394,True
2021,3,2021-03-31,3811.14990234375,3972.889892578125,4.2438632533165155,True
2021,4,2021-04-30,3972.889892578125,4181.169921875,5.242532134755851,True
2021,5,2021-05-28,4181.169921875,4204.10986328125,0.548648867060697,True
2021,6,2021-06-30,4204.10986328125,4297.5,2.2214009565834747,True
2021,7,2021-07-30,4297.5,4395.259765625,2.274805482838871,True
2021,8,2021-08-31,4395.259765625,4522.68017578125,2.8990416255438634,True
2021,9,2021-09-30,4522.68017578125,4307.5400390625,-4.75691688019011,True
2021,10,2021-10-29,4307.5400390625,4605.3798828125,6.914383640060651,True
2021,11,2021-11-30,4605.3798828125,4567.0,-0.8333706184746159,True
2021,12,2021-12-31,4567.0,4766.18017578125,4.361291346206486,True
2022,1,2022-01-31,4766.18017578125,4515.5498046875,-5.258516502739385,True
2022,2,2022-02-28,4515.5498046875,4373.93994140625,-3.1360491945908286,True
2022,3,2022-03-31,4373.93994140625,4530.41015625,3.5773288371546252,True
2022,4,2022-04-29,4530.41015625,4131.93017578125,-8.795671180434306,True
2022,5,2022-05-31,4131.93017578125,4132.14990234375,0.005317770464463578,True
2022,6,2022-06-30,4132.14990234375,3785.3798828125,-8.391999993382681,True
2022,7,2022-07-29,3785.3798828125,4130.2900390625,9.111639173021002,True
2022,8,2022-08-31,4130.2900390625,3955.0,-4.244012827299837,True
2022,9,2022-09-30,3955.0,3585.6201171875,-9.339567201327437,True
2022,10,2022-10-31,3585.6201171875,3871.97998046875,7.98634138370089,True
2022,11,2022-11-30,3871.97998046875,4080.110107421875,5.375289335249311,True
2022,12,2022-12-30,4080.110107421875,3839.5,-5.897147407473047,True
2023,1,2023-01-31,3839.5,4076.60009765625,6.17528578346791,True
2023,2,2023-02-28,4076.60009765625,3970.14990234375,-2.611249393181858,True
2023,3,2023-03-31,3970.14990234375,4109.31005859375,3.505161257710898,True
2023,4,2023-04-28,4109.31005859375,4169.47998046875,1.4642341662481018,True
2023,5,2023-05-31,4169.47998046875,4179.830078125,0.2482347368192972,True
2023,6,2023-06-30,4179.830078125,4450.3798828125,6.472746490423464,True
2023,7,2023-07-31,4450.3798828125,4588.9599609375,3.113893235501086,True
2023,8,2023-08-31,4588.9599609375,4507.66015625,-1.7716390070854016,True
2023,9,2023-09-29,4507.66015625,4288.0498046875,-4.871936746562488,True
2023,10,2023-10-31,4288.0498046875,4193.7998046875,-2.197968873798295,True
